,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenB3,QlenC0,QlenC1,QlenC2,QlenC3,choice,precheck
412,1136.4119052,1145.43669444,1152.33110539,1153.68719265,17.2752874533,0.0,2.07592394253,0.845434444182,9.02478923984,4.81848700713,0.510652819653,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
413,1142.74823474,1156.07725218,1208.12738289,1209.38020973,66.6319749871,0.0,26.4178644064,0.0,13.3290174357,25.6322663074,1.25282683756,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
414,1143.38281154,1162.87817523,1168.75720693,1174.61344534,31.2306337987,0.0,0.0,0.0,19.4953636976,5.87903169123,5.85623840994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
415,1153.36254097,1167.37423378,1182.8450019,1192.54100605,39.1784650799,0.0,7.59808862479,2.19641292951,14.0116928032,7.87267950091,7.49959122153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
416,1154.63494173,1166.23622292,1201.08078217,1219.08067555,64.4457338265,0.0,3.47983381309,0.0,11.6012811945,31.3647254352,17.9998933837,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0
417,1154.8508096,1164.16189296,1174.9723224,1185.04141483,30.1906052339,0.0,0.0,0.0,9.31108336354,10.8104294399,10.0690924304,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
418,1159.66352009,1166.17541971,1171.7348412,1176.54736394,16.8838438506,3.21465514464,2.58178721617,2.8786041335,3.29724447507,2.97763427644,1.93391860476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
419,1160.14704787,1165.62070727,1213.15186122,1252.48807206,92.3410241951,0.0,12.0494942619,30.3036187034,5.47365940582,35.4816596816,9.03259214235,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
420,1164.3287756,1167.61596507,1172.69015233,1180.56463872,16.2358631186,0.0,4.11887613503,3.85721161392,3.28718946781,0.95531112434,4.0172747775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
421,1167.74676929,1174.5827201,1193.48233969,1193.49369575,25.7469264594,0.0,0.0,0.0,6.83595081482,18.899619585,0.0113560595796,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0
422,1168.8294741,1169.51723021,1181.59769646,1190.67665392,21.847179814,0.0,3.1729221173,0.0,0.687756106744,8.90754413481,9.07895745517,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
423,1168.9763144,1170.9010399,1186.09823378,1196.58522287,27.6089084697,0.0,11.9439619987,6.4427722758,1.92472550535,3.25323187523,4.04421681461,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
424,1168.97884437,1171.10145387,1218.9915366,1229.82715021,60.8483058392,0.0,29.979328299,0.0891389526919,2.1226095018,17.910754431,10.7464746548,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0
425,1171.3938543,1195.60308002,1198.38916324,1202.09152205,30.6976677526,0.0,0.0,0.0,24.2092257223,2.78608321692,3.70235881333,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
426,1171.712068,1180.52113916,1239.98483116,1264.23566764,92.5235996422,0.0,32.6307220567,12.5032408992,8.80907115795,26.8329699466,11.7475955818,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0
427,1172.13355731,1172.48165582,1183.93125733,1195.0204779,22.8869205941,0.0,9.11604064247,6.74539658315,0.348098508603,2.33356087202,4.34382398786,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
428,1172.60273185,1176.598122,1211.74159403,1217.5326015,44.929869654,0.0,16.8842176861,0.0,3.99539015349,18.2592543379,5.79100747648,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
429,1173.41011966,1207.84521283,1244.25502945,1245.63761088,72.2274912236,0.0,19.3981320902,0.0,34.4350931687,17.0116845301,1.38258143455,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
430,1185.27908631,1200.27945374,1229.52840563,1238.32004198,53.0409556719,0.0,11.462140286,0.0,15.0003674297,17.7868116087,8.79163634747,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0
431,1186.30035646,1188.32190366,1196.62480751,1199.43949793,13.1391414773,0.0,0.0,0.0,2.02154720367,8.30290384886,2.81469042473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
432,1190.24411251,1205.72714329,1252.15724192,1266.54611134,76.3019988295,0.0,13.2643933077,0.0,15.4830307832,33.1657053171,14.3888694214,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0
433,1194.31180873,1194.82490766,1227.24334492,1229.32505748,35.0132487507,0.0,13.3024752322,0.0,0.513098931077,19.1159620255,2.08171256193,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
434,1197.76916116,1218.28413596,1268.87487866,1277.37890116,79.6097400021,0.0,21.7006952052,0.0,20.5149748009,28.8900475026,8.50402249342,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
435,1200.48478253,1208.8954877,1237.41914077,1246.12943528,45.6446527464,0.0,20.6329179316,0.900901211328,8.41070517263,7.89073513614,7.8093932947,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0
436,1202.4948233,1231.77259868,1256.91222163,1297.30152257,94.8066992636,3.23231999236,5.64654208733,30.0720876395,26.0454553888,19.4930808608,10.3172132948,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
437,1202.78645175,1208.52785738,1272.65369304,1275.80562541,73.0191736641,5.05876107576,35.7271720618,0.0,0.682644558499,28.3986635906,3.15193237743,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
438,1204.38284871,1208.1039068,1212.77722299,1223.62342827,19.240579559,0.0,0.0,0.0,3.72105808918,4.67331619775,10.8462052721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
439,1204.48585608,1227.08705656,1287.51316493,1290.75330391,86.2674478385,4.04200130916,41.7878221022,0.0,18.5591991773,18.6382862659,3.24013898396,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
440,1207.27226329,1224.38516724,1237.41914077,1286.98430927,79.7120459762,1.62322440821,13.0339735277,8.71029450603,15.48967954,0.0,40.8548739942,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0
441,1208.33832285,1221.15689988,1227.16452563,1245.60131955,37.2629966917,0.0,0.0,6.34544178304,12.8185770299,6.00762574119,12.0913521375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
442,1209.42750422,1220.12477949,1271.34013793,1278.7891296,69.3616253742,8.85663173236,32.0324624249,0.0,1.8406435377,19.182896008,7.44899167128,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
443,1212.1302737,1212.95781436,1219.44819315,1233.50996741,21.3796937127,0.0,0.0,4.17523511607,0.827540664861,6.49037878938,9.8865391424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
444,1215.25549123,1248.90735425,1329.92984397,1332.09776258,116.842271353,4.86928826342,55.306197272,0.0,28.7825747567,25.7162924455,2.16791861516,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
445,1215.58142782,1233.54332926,1237.18880217,1241.95684957,26.3754217458,0.0,0.0,0.0,17.9619014432,3.64547290671,4.76804739587,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
446,1216.12900449,1217.79667867,1227.01276702,1232.60954036,16.4805358668,0.0,0.0,0.0,1.66767417653,9.21608834485,5.59677334537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
447,1220.35566818,1247.36667485,1304.21355152,1309.77535504,89.419686866,4.02949906743,9.54554678199,0.0,22.9815076065,47.3013298917,5.56180351841,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
448,1222.96125964,1234.52500111,1236.58715176,1269.38494278,46.4236831484,0.0,1.23168709862,22.2656464546,11.5637414699,0.830463556807,10.5321445685,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
449,1224.73722574,1233.4003465,1235.7566882,1258.85279822,34.1155724797,0.0,0.0,9.84463134249,8.66312076887,2.3563416994,13.2514786689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
450,1229.4148328,1231.07177959,1305.6460122,1318.02399655,88.6091637569,0.0,41.5819134422,0.0,1.65694679826,32.9923191635,12.377984353,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
451,1232.28698611,1232.87059781,1271.34013793,1294.53423382,62.2472477173,0.0,38.4695401147,7.44899167128,0.583611705532,0.0,15.7451042258,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0
452,1234.26652066,1243.90119931,1256.97990378,1283.51723553,49.2507148638,0.0,0.0,17.6237285986,9.63467864828,13.0787044669,8.91360315007,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
453,1235.33612548,1236.08396324,1350.94875845,1360.3488843,125.012758818,0.0,69.5620489633,0.0,0.747837756567,45.3027462445,9.4001258536,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
454,1235.39279446,1239.20932608,1243.58245118,1274.60363238,39.210837914,0.0,0.0,25.8024916033,3.81653161588,4.37312510066,5.21868959417,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
455,1237.30873388,1258.93716962,1329.92984397,1351.18565974,113.876925865,0.0,70.9926743499,2.16791861516,21.6284357384,0.0,19.0878971612,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
456,1237.84122569,1251.17085,1257.47852312,1262.82877383,24.9875481443,0.0,0.0,0.0,13.3296243096,6.30767311679,5.35025071792,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0
457,1247.85863344,1297.2825987,1326.69669202,1328.19569777,80.3370643307,0.0,6.3882086379,0.0,49.4239652559,23.0258846824,1.49900575445,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
458,1251.62008925,1262.45543271,1270.35546599,1286.0404197,34.4203304476,0.0,0.0,15.186043897,10.835343465,7.90003327163,0.498909813997,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
