,arrivalA,arrivalB,arrivalC,leaveC,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenC0,QlenC1,QlenC2,choice,precheck
31,64.0029283079,96.6857296918,145.973126379,205.786758756,0.0,49.287396687,38.7752611516,32.6828013839,0.0,21.0383712261,0.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0
32,83.6386581349,93.8044533231,145.973126379,184.74838753,0.0,52.1686730557,2.07598652738,10.1657951881,0.0,36.6992746243,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0
33,85.1301850852,94.91891205,138.411300551,249.730378635,0.0,43.4923885008,71.0072422694,9.78872696488,0.0,40.3118358151,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
34,86.0848443272,105.600834084,145.6420954,155.438327271,0.0,33.7248627148,3.1799043426,19.5159897567,6.31639860137,6.61632752801,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,86.2444979063,97.5697601256,272.502081065,273.473710995,0.0,115.681453383,0.0,11.3252622193,59.2508675565,0.971629929726,0.0,3.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0
36,95.0281716117,106.006739038,169.174518604,277.188054326,0.0,33.8640562471,96.7737479971,10.9785674268,29.3037233183,11.2397877249,0.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0
37,97.4764537948,102.609886447,139.325696799,148.821999743,0.0,31.1859776454,0.0,5.13343265206,5.52983270648,9.49630294397,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38,98.0961494107,105.776365919,139.870795286,265.948266601,0.0,32.6349346314,109.85958335,7.68021650873,1.45949473478,16.2178879657,0.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0
39,99.12695075,124.286654366,155.822737489,156.39640335,3.48293569686,21.3554410341,0.0,21.6767679192,10.1806420887,0.573665861544,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,114.16863324,125.262564207,157.321970619,170.131211646,0.0,30.5601732821,0.0,11.093930967,1.49923313069,12.8092410267,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,114.189934754,144.37041914,168.902695825,178.056437137,10.0967196123,20.5593305047,8.22894429231,20.0837647745,3.97294617939,0.924797020055,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42,114.581056497,127.66529985,164.929749645,177.131640117,10.6815077097,29.6566707696,5.20146200104,2.40273564313,7.60777902567,7.00042847065,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,115.443363681,144.978548943,254.850724554,283.759430874,0.0,33.3557381701,25.3422647143,29.5351852619,76.5164374409,3.56644160544,0.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0
44,118.171251715,144.627772429,179.208036079,183.36190791,9.49404813523,24.2749233952,0.0,16.9624725794,10.3053402544,4.1538718309,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,118.433903365,135.37026425,182.07906287,227.745546072,0.0,29.5393032075,33.8715806336,16.9363608852,17.1694954124,11.7949025683,0.0,4.0,3.0,3.0,4.0,2.0,0.0,1.0,0.0
46,122.433236252,151.783457617,209.157288052,228.655766778,0.0,30.2956052528,18.58825802,29.3502213651,27.0782251819,0.910220706367,0.0,2.0,1.0,3.0,4.0,1.0,0.0,1.0,0.0
47,122.459590347,124.16761261,164.909567457,215.950643503,0.0,21.805513769,40.8771912991,1.70802226302,18.9364410786,10.1638847469,0.0,4.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0
48,127.339868045,133.873661353,272.502081065,291.098099589,0.0,138.628419712,0.971629929726,6.53379330786,0.0,17.6243885943,0.0,4.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0
49,127.634062152,149.326812261,200.640011228,225.091318161,16.7363569887,45.6685331696,4.41329168429,4.95639312091,5.64466579682,20.038015249,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,128.089419346,147.623291797,194.995345431,205.053302912,16.5383530831,31.5847442819,0.0,2.99551936766,15.7873093521,10.0579574811,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51,128.157492891,151.462003162,202.369028926,240.137925771,19.4657989059,49.1780080662,22.7222892355,3.83871136463,1.72901769775,15.0466076094,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
52,132.553143893,157.060465083,241.189770229,242.520874795,0.0,52.0968229688,0.0,24.5073211899,32.0324821769,1.33110456619,0.0,3.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0
