,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenB3,QlenC0,QlenC1,QlenC2,QlenC3,choice,precheck
147,313.916640005,365.972093439,373.704126842,431.479473028,117.562833023,24.8115598759,5.07134674989,43.3341380593,27.2438935579,2.66068665352,14.4412081263,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
148,317.552872776,340.000635239,417.757346513,466.79360868,149.240735904,13.7359566565,70.9869239295,24.4575301966,8.71180580621,6.76978734447,24.5787319703,4.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0
149,317.617574685,339.638684171,349.765496636,366.610708021,48.9931333362,21.3107319058,0.0,0.0,0.710377579497,10.1268124654,16.8452113856,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
150,318.157371747,349.068324758,365.715637161,378.988938895,60.8315671486,21.4813124236,0.0,12.434067086,9.42964058708,16.647312403,0.839234648896,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
151,318.797468417,348.767407189,496.741440748,498.599762856,179.802294438,16.1516427158,109.236973973,0.0,13.818296056,38.7370595863,1.85832210741,5.0,6.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0
152,319.256093709,351.239852349,525.673560303,526.24675037,206.990656661,19.3067186836,126.911551755,0.0,12.6770399572,47.5221561989,0.573190066392,6.0,6.0,6.0,4.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0
153,320.647160219,352.369411083,531.662403668,556.896054628,236.248894409,18.6682657285,144.372029666,0.0,13.0539851351,34.9209629197,25.2336509594,6.0,6.0,6.0,5.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0
154,321.348339606,342.944577095,458.004381162,468.129355928,146.781016322,18.652295633,74.8127694176,8.78922751777,2.94394185638,40.2470346491,1.33574724825,6.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0
155,322.803614144,350.791097829,360.037168136,367.002259471,44.1986453265,26.2647106131,0.0,6.57353988578,1.72277307099,9.24607030713,0.391551449458,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
156,324.165970689,367.839949708,565.721176213,570.702568204,246.536597515,18.7786064066,156.593130324,0.0,24.8953726125,41.2880961804,4.98139199074,7.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
157,324.909072524,350.009591629,497.114033418,509.82291583,184.913843306,19.5187990074,101.679397958,0.0,5.5817200972,45.4250438312,12.7088824123,7.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
158,327.831315997,353.788736362,535.714682315,539.918626322,212.087310325,20.9360911927,171.884823941,0.0,5.02132917293,10.0411220115,4.20394400742,8.0,6.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0
159,328.009340742,351.494794084,365.715637161,414.363510111,86.3541693692,22.7817570864,14.220843077,13.2733017349,0.703696255063,0.0,35.3745712159,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
160,329.174632235,357.877237698,561.96187791,577.029933551,247.855301315,20.8349593934,173.78516597,0.0,7.8676460694,30.2994742413,15.0680556413,9.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0
161,331.577166112,356.498986528,547.754086889,551.449335682,219.872169569,19.662686237,169.972243937,0.0,5.25913417901,21.2828564234,3.69524879271,8.0,6.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
162,334.099868749,352.395377688,370.414193338,373.544069975,39.4442012259,17.3949253346,7.64179044767,0.0,0.900583604399,10.3770252023,3.12987663684,6.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0
163,335.245395787,357.023800322,497.114033418,549.509746255,214.264350468,17.1240152954,140.090233096,12.7088824123,4.65438923903,0.0,39.686830425,8.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0
164,341.002298173,357.605035368,569.828869059,570.288245875,229.285947702,12.7864381891,178.109646947,0.0,3.81629900573,34.1141867447,0.459376815451,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0
165,341.122174025,367.153184137,579.663838341,585.444066919,244.321892894,15.3768125032,181.804671805,3.04062405605,10.6541976086,30.7059823989,2.73960452284,7.0,7.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
166,341.337189062,361.940675524,581.792778183,593.849042587,252.511853525,15.6866112598,200.021202385,0.0,4.91687520248,19.8309002739,12.0562644033,8.0,7.0,7.0,6.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0
167,342.545286479,357.913138075,548.957855942,582.704462397,240.159175918,15.0597488888,189.840948814,2.49147974011,0.308102706949,1.2037690526,31.2551267149,9.0,7.0,7.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
168,343.43961465,358.649770595,371.043440188,417.038264901,73.5986502517,8.95576303844,7.06586656526,43.3200699229,6.2543929073,5.32780302787,2.67475478992,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
169,343.647281384,358.512816542,524.433080032,560.352516848,216.705235464,14.2299563143,138.601216875,25.0766662226,0.635578844155,27.3190466147,10.8427705926,9.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0
170,345.800506376,375.166652975,581.581048961,599.147042493,253.346536117,12.1126316986,204.497185365,3.86301795899,17.2535149002,1.91721061991,13.7029755735,9.0,8.0,7.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
171,346.902250596,372.315865486,599.800739457,614.658276663,267.756026067,11.6105659465,209.476912697,0.0,13.8030489439,18.007961274,14.8575372057,10.0,8.0,8.0,7.0,7.0,1.0,0.0,0.0,0.0,3.0,0.0
